Year,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
2016,678,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24583,Subscriber,1989,1
2016,455,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,26274,Subscriber,1979,1
2016,528,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24692,Subscriber,1988,1
2016,156,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,26270,Subscriber,1968,1
2016,440,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24541,Subscriber,1987,2
2016,256,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,26262,Subscriber,1961,1
2016,462,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26431,Subscriber,1985,1
2016,258,3215,Central Ave,40.7467299,-74.0492509,3198,Heights Elevator,40.74871595,-74.0404433,24479,Subscriber,1976,1
2016,467,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,24429,Subscriber,1958,1
2016,549,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26244,Subscriber,1990,1
2016,801,3267,Morris Canal,40.71241882,-74.03852552,3206,Hilltop,40.7311689,-74.0575736,24386,Subscriber,1976,1
2016,264,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24666,Subscriber,1985,2
2016,260,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,24493,Subscriber,1971,1
2016,266,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,26194,Subscriber,1984,1
2016,790,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,26178,Subscriber,1985,2
2016,205,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26314,Subscriber,1983,1
2016,204,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26230,Subscriber,1984,1
2016,877,3220,5 Corners Library,40.73496102,-74.05950308,3184,Paulus Hook,40.7141454,-74.0335519,26179,Subscriber,1984,1
2016,230,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24705,Subscriber,1983,1
2016,227,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24542,Subscriber,1987,2
2016,266,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,24630,Subscriber,1975,1
2016,983,3185,City Hall,40.7177325,-74.043845,3193,Lincoln Park,40.7246051,-74.07840595,24559,Subscriber,1954,2
2016,333,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24448,Subscriber,1974,1
2016,745,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,26313,Subscriber,1987,1
2016,846,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24449,Subscriber,1984,1
2016,552,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,26211,Subscriber,1991,2
2016,287,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26431,Subscriber,1982,1
2016,1281,3191,Union St,40.7182113,-74.0836394,3183,Exchange Place,40.7162469,-74.0334588,24609,Customer,,0
2016,167,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26171,Subscriber,1986,1
